a1,a2,a3,a4,a5,a6,a7,a8
2221.8,2510.4,2608.5,2406.3,2534.7,3203.3,3239,3270.5
2596,2681.4,2690.2,2688.1,2682.2,2745.8,2845.7,2935.6
2186.2,2125.4,2639.1,2747.5,2801.2,2811,2836.3,2993.3
2445.5,2457.2,2520.6,2538.5,2556.8,2453.9,2661.3,2761.1
2072.1,2425.1,2433.8,2433.5,2331.7,2581.5,2691.5,2674.6
2286.2,2700,2831.4,2826.8,2841.9,2825.4,2835.6,2835.7
2442.3,2752.2,2825.8,2847.7,2866.4,2840.2,2760.6,2834.1
2314.6,2515.9,2690,2687.8,2692.8,2649,2659.1,2698.8
2416.7,2693.5,2727.2,2754.9,2729.7,2800.1,2935.9,3085.9
1958.5,2264.6,2346.2,2295.3,2749.3,2749.5,2660.4,2707.5
1981.5,2027.4,2314.2,2333.6,2339.1,2342.8,2373.3,2389.3
2244.8,2262.7,2264.2,2289.8,2504.6,2645.5,2829.8,2984.3
1597.5,1961,2167.6,2175.8,2135.3,2144.9,2236.9,2736.7
2420.4,2434.9,2424.5,2664.5,2710.4,2691.8,2712.4,3483.3
2055.7,2203.6,2691.6,2721.1,2756.5,2763.1,2686.2,2663.5
1827.2,2077.9,2441.4,2552,2546.1,2466.8,2449.9,2508.1
2237.3,2455.3,2493.8,2384.2,2446.3,2631.3,3294.2,3383.7
1892.3,2268.7,2301,2344.8,2361.2,2319.2,2370.5,2520.5
2362.9,2361,2437.8,2533.3,2474.4,2517.9,2581,2688.5
2419.7,2605.4,2786.7,2851,2850.7,2873.9,2885.1,2923.9
2552.1,2755.9,2801.5,2809.6,2815.4,2818.3,2812.5,2808.3
2364.5,2439.5,2513.1,2429.2,2414.3,2489.4,2904.1,2982.4
1906.4,1944.3,2490.5,2484.5,2625.7,2700.3,2720.7,2680.1
1619.7,2604.4,2590.7,2617.8,2585.1,2572.6,2656.8,2754.1
2490.5,2508.2,2531,2557.1,2536.3,2542.4,2601.9,2684.7
1775.4,1786.4,2416.4,2469,2463.6,2449.4,2490.3,2558.3
1981.2,2063.4,1836.6,2109.9,2648.5,2742.9,2629.9,2869.5
2712.9,2807.6,2848.9,2912.1,2902.3,2915.5,3017.5,3193.6
2153.3,2164,2102.4,2267.7,2624.1,3012.4,3075.5,3153.1
2525.6,2542.6,2613.2,2598.7,2596.4,2751.1,2980.7,3186.8
2436.3,2552.5,2596.1,2606,2622.9,2588.7,2587.2,2636.4
2438.6,2565.9,2649.8,2775.3,2636.4,2958.6,3031.4,3122.3
2523.3,2663.2,2753.9,2749.9,2888,2930.2,2930.5,2946.1
1797.2,1745.3,1762.5,1922.3,2357.1,2640.3,2951,2589.8
2209.8,2618.8,2612,2626.6,2648.1,2628.5,2655.2,2694
2484.8,2713.8,2758.7,2819.1,2776.5,2840.8,2861.8,2893.7
2236.6,2476.9,2726,2755.7,2785.3,2769.7,2858,2971.7
1689.5,2281.3,2389.5,2534.7,2547.9,2418.2,2413.5,2541.6
1508.9,2265.4,2633.7,2711.4,2559.4,2772.1,2979,3230.1
2284.8,2386.6,2493.3,2381.7,2960.8,3178.1,3627.4,3589.7
2113.8,2351.7,2514.4,2567.7,2564.1,2530.6,2561.6,2716.5
1955.6,2007.2,2008.1,2164.6,2188.2,2257.9,2326.2,2398.2
2347.9,2287.8,2429.9,2557,2859,2864.2,2878.8,2902.7
2002.4,2190.9,2392.5,2486.5,2256.9,2448.9,2510.9,2498.8
2307.9,2564.4,2671,2757.9,2791.8,2797.7,2827.7,2768
2498.9,2555.2,2586.7,2471.7,2567.9,2586.6,3389,4061.1
2375.9,2462.9,2630.6,2735.1,2742,2725.5,2718.1,2685.3
2510.6,2622.4,2671.5,2700,2700.2,2674,2714.3,2764.8
2021.1,2170.3,2279.5,2281.8,2244.7,2221.2,2316.1,2448.1
2376.8,2683.8,2715.9,2756.7,2792.9,2648.3,2656.1,3091.5
1902.1,2464,2463.9,2542.2,2599.6,2602.2,2572.6,2620.5
2307.1,2866.5,2898.7,2911.7,2950.8,2945.1,2931.3,2944.9
2169.6,2475.6,2593.4,2295.1,2415,2536.6,3069.9,3172.8
2662.9,2729.9,2773.8,2841,2760.3,2866.8,3040.4,3216.5
1763.4,2598.6,2758.5,2794.4,2835,2941,3095.6,3317.8
2261.7,2295,2432.6,2630.3,2699.7,2751.8,2741.6,2775.5
1974.6,2363.7,2462.2,2509.5,2528.6,2565.5,2594.2,2764.1
2433.3,2514.1,2532.6,2546.3,2538.5,2549,2575.8,2646.9
2432.3,2498.2,2563.2,2563.9,3048.3,3283.1,3702.1,4035.2
2275.1,2511.5,2550.8,2634.6,2638.8,2572.6,2553.9,2571.7
2318.7,2547.4,2465.8,2623.4,2594.6,2612.6,2663.4,2690.5
1562.5,2210.9,2248.6,2319.9,2520.1,2595.6,2575.7,2723.6
2160.2,2222.4,2231.2,2214,2303.6,2306.2,2303.8,2282.8
2535,2725.5,2734.2,2745.6,2737.8,2721.8,2734.6,2749.1
1960.9,2614.5,2706.5,2756.7,2806.8,2752.2,2848.4,2945.7
2326.5,2533.2,2623.9,2637.3,2761.7,2766.7,2721.8,2764.7
2001.4,1941.9,2609.1,2638,2703.5,2580.3,2738.7,3090.3
2456.3,2503.5,2529.3,2560.7,2548.3,2559.9,2596.3,2790.2
1912,2651,2639.2,2716.8,2437,2639.5,2961.9,3073.4
2557.9,2663.6,2749.5,2809.9,2781.4,2800.3,3173.5,3300.2
1995,2036.7,2143.4,2756.7,2772.1,2787,2758.8,2745.9
2376.9,2566.2,2520.7,2524.3,2407.7,2657.4,2762.8,2763.1
2098.9,2308.4,2764.7,2995,3033.3,3067.8,3072.7,3125.3
2286.8,2544.6,2541.7,2568.9,2682.4,2744,2802.5,2876.3
2029.7,2046.8,2469.6,2486.4,2484.5,2488.6,2554.7,2641.9
2495.7,2579.7,2554.1,2747.6,2789.7,2788.1,2752.3,2762.8
2287.6,2547.1,2699.9,2706.8,2721.8,2719.9,3154.4,3322.6
2476,2714.9,2717.1,2752.1,2770.5,2750.6,2777.6,2800.8
2378,2742.3,2866.6,2860.4,2891.6,2919.1,2931.3,2924.8
2640.8,2711.4,2774.7,2803.4,2820.5,2818.6,2812.8,2908.9
2191.4,2293,2335.9,2289.3,2260.7,2932.1,3177.2,3236.6
1861.7,1946.2,2369.6,2589.3,3044.7,3237,3300.7,3293.7
2051.3,2515.6,2524.3,2659,2669.7,2549.1,2719.7,2740.8
2104.6,2475.6,2454,2240.2,2419.8,2639.6,2643.1,2612.8
1866.4,2033.6,2112.7,2163.5,2279.3,2579.7,2719.2,2727.1
1874.6,1827.2,2307.5,2937.3,3001.2,2681.3,3030.9,3270.6
2236.4,2499.2,2565.3,2629.2,2755.6,2901.2,3101.7,3156.5
1827,2033.3,2147.5,2214.1,2377.4,2361.5,2830,3286.9
2224.9,2277.7,2327.3,2386.1,2799.7,3073,3143.9,3291.8
2069.7,2221.2,2254.4,2265.4,2403.4,2965.2,3021.6,4161.9
1865.5,2041.6,2537.7,2511.9,2501.3,2523.8,2707.4,3156.8
2143.9,2180.6,2248.2,2369.3,2520.2,2725.4,2791.5,3201.7
1978,1982.1,2216.7,2312.5,2306.6,2354.1,2666.6,3136.4
2213.8,2193.6,2288.8,2339.1,2386,2609.7,2829.2,3148
2285.7,2284.8,2366,2447.6,2497.8,2584.8,3096.4,3288
2169.4,2252.1,2239.2,2490.7,3031.8,3085.8,3161.3,3445.5
2280.7,2470.5,2483.3,2494.1,2570.2,2621.1,2643.9,2669.7
1951.3,2371.9,2350,2372.3,2503.9,3104.4,3615.1,3797.9
2226.1,2268.1,2254.8,2349.9,2445.6,2631.7,2972.9,3150.4
2109.2,2108.6,2093.1,2187.1,2326.4,2436.7,2839.7,3012.9
1894.7,1983.3,2209.3,2215.6,2222.2,2237.6,2954.1,3291.5
1853.4,2413.5,2422.3,2418.2,3379.3,3863.3,3887.3,3989.8
1925.3,2075,2048.4,2028.6,2074.4,2259.7,3405.4,3606.4
2159.5,2328.1,2499.4,2494.4,2557.5,2588,2611.5,2683.5
2121.9,2303.3,2235.7,2288.6,2482.7,2660.1,2911.6,3330.4
1905,2179.6,2191,2171.2,2258.9,2484.3,2717.7,3029.1
1850.3,1894.7,1883.7,1899.7,1950.4,1958.7,1977.8,2561.4
2082.1,2192.8,2066.5,2070.9,2587.3,2993.6,3347,3429.9
2175.4,2282,2047.7,2526.5,2541.5,2460.6,2573.8,2982.7
1966.9,1959.2,1948,1985.1,2053.3,2121.1,2430.6,2778.6
1939.9,2048.6,2215.3,2164.8,2233.7,2492.6,2789.4,3306.4
2326,2164.8,2422.5,2353.2,2488.5,2710.5,2868.7,2818.1
2096.5,2064.7,2226,2422.5,2690.9,2635.8,2709.6,3718.4
2227.1,2509,2534.8,2542.8,2577.3,2608.5,2730.7,2941.4
1573,1967.2,2232.6,2471.1,2663.8,2732.7,2861.9,3175.6
1923.3,1909.5,1916.8,1969.3,2057.3,2537.2,2997,3522.4
1884,1971.7,2067.9,2137.2,2876.5,3398.6,3882.6,3934.2
1604.2,2067.6,2072.4,2054.8,2159.1,2270.3,2308.7,2422.9
2467,2496.4,2468.7,2519.6,2801,3325.2,3364.4,3402.1
2181.7,2236.9,2201,2429.5,2806.3,2934.7,2835.8,3486.8
2005.5,1990.2,2302.5,2424.3,2398.8,2452.5,2687.2,3223.2
2088.2,2052.1,2218.2,2455,2895.9,3008.5,3182.4,3436.4
2283.1,2379,2442.2,2514,2640,2930.1,3171.4,3263
2019.2,2395,2439,2395.6,2551.5,2801.4,2845.8,2963.4
2450.2,2470.5,2488.4,2572.1,2842.1,2989.3,3039.5,3087.4
1907.4,2050.9,2450.7,2497.1,2684.7,3172.7,3274.4,3654.5
1674.5,2081.6,2343.7,2411.9,2384.7,2544.5,2675.5,3213.3
2262.8,2337,2407.2,2485.7,2489.4,2601.5,2881.8,3254.3
2411.1,2472.3,2593.5,2740.6,2922.9,3111.2,3202.9,3374.8
2150.8,2409.8,2583.5,2731.5,3114,3127.5,3121.9,3441
1831.5,1731.4,2295.7,2286.5,2256.4,2335.8,2464.3,2693.9
2518.8,2522.6,2638.6,2622.5,2692.6,2881.8,3056.3,3210.8
2101.5,2224.8,2285.3,2332.4,2505.1,2549.6,2632.8,3234.2
2083.1,2233,2403.9,2162.4,2638.6,2973.8,3047.8,3093.7
2062.2,2055.9,2143.2,2523.6,2762.4,2945.1,3121,3755.7
2209.2,2235.1,2200.9,2446.9,2681.5,2732.4,2878.2,3128.5
1857.7,2217.1,2356.5,2437.3,2503.1,2857.4,3105.9,3550.5
2341,2395,2391,2830,3200,3196.5,3422.7,4188.4
2107.9,2207.9,2228.5,2241.3,2395.8,2555.2,2712.1,2751.7
2045.2,2006.1,2049.4,2144,2705.2,2952,2959.3,3183.1
2376.1,2428.6,2358.7,2569.9,2662.4,2681.6,2847.4,3182.8
2347.9,2311.8,2501.3,2543.5,2573.2,2680,3107.1,3468.8
2017.3,2047.7,2140.7,2198.8,2499.6,2717.5,2916.5,3138.1
2169.7,2281.3,2636.9,2622.8,2981.9,3226.5,3567.4,4039.9
1993.9,2017.8,2020.3,2072.4,2298.1,2847.5,3040.4,3043.5
1669.3,2308.2,2309.2,2274.6,2480.4,2671.7,2836.1,2919.6
2066.6,2285.7,2474,2544.9,2538.1,2565.4,3055.8,3324
1988.9,2143.2,2213.2,2475.5,2584.9,2599.9,2687.2,3111.4
1955.4,2149.3,2089.5,2128.1,2290.2,2543.6,2942.8,3062.5
1818.7,2506.5,2507.6,2527,2718.7,2888,3295.3,3186.5
2035.3,2359.4,2550,2362,2654,2902.3,3023.1,3043
2225.3,2221.1,2535.7,2580.3,2657.3,2839.1,3178.3,3369.8
2207.8,2242.8,2145.1,2574.5,2640,2669.5,3329.8,3445.2
2483.6,2540.2,2553.7,2525.7,2592.2,2690.1,2802.1,2932.2
2331.9,2324.5,2223.7,2605,2651,2700.1,2799.9,3049.2
2055.7,2104.7,2162.7,2290.2,2372.3,2407.4,2480.4,3059.7
1873.8,2112.6,2242.6,2261,2363.7,2628.3,2843,3234.9
1914.4,1815.9,2256.2,2203,2218.6,2582.9,3074.7,3311.2
1909.6,2389.5,2411.9,2414.2,2474.8,2536.5,2583.8,2620.7
2310,2330.9,2340.5,2395.3,2492.2,2602.2,3312.3,3442.6
1892.6,2178.1,2484.5,2499.6,2497.6,2625.5,2904.9,3046.8
2271.2,2376.2,2382.4,2439.8,2492.9,2508.4,2575.7,2806.3
2239.9,2331.6,2315.6,2394.9,2614.3,2777.9,3094.3,3225
2264,2299.5,2225.5,2392.6,2398.7,2413.6,2417.3,2467.9
2244.5,2056.5,2460,2656,2769.3,2846.4,2888.5,3074.5
1741,2106.5,2288.9,2447.2,2788.1,2924,3064.2,3136.8
2269.1,2456.5,2358.2,2656.7,2726.4,2791.9,2831.6,3473.2
2514.1,2398.7,2624.9,2622.7,2647.6,2723.2,3021.5,3413.2
2259.7,2178.7,2030.5,2539,2555,2607.7,2682.2,3077.5
1835.9,1833,1846.4,1941.2,2755.6,3021.1,2999.3,2990.3
2020.6,2415.3,2389.5,2452.2,2527.7,2641.5,2820.6,3018.3
2404.3,2311.4,2517.4,2554.1,2585,2660,2949.5,3386.1
1916.7,2067.8,2547.9,2731.7,2795.1,3109.1,3758.5,4152.1
2175.4,2180.9,2125.2,2109.5,2425.8,3196.7,3459.1,3458
2414.1,2471.8,2492.1,2423.8,2492.5,2570.4,3336.5,3577.7
2452.6,2946,3053.2,3103.6,3101.9,3143.1,3227.4,3484.4
2040.8,2510.5,2544.3,2713.1,2466.3,2822.4,3111.6,3036.5
1460,2629.7,2807.4,2838.7,2777.5,2843.6,3351,3636.5
2344.2,2662.6,2819.8,2969.6,3106.4,3137.7,3058.4,3140.2
2352.7,2840.5,2817.5,2934.3,2937.2,2910.8,3001.1,3341.3
2352.6,2540.1,2601.5,2937.4,2943.9,2895.6,3050.8,3191.3
1587.6,2532.1,2840,2682.8,2823.7,3343.6,3462.5,3540.2
2233.4,2496.3,2729.9,2750.6,2830.1,3237,3135.8,3675
2183.7,2290.2,2326.4,2172.6,2538,2909.4,3070.4,3446.5
1714.1,1889.7,1882.5,2073.2,3074.9,3295.7,3532.3,3465.2
1231,2570.8,2599.6,2683.7,2547.1,2530.1,3024.4,3413.7
1574.4,2705.1,2826.4,2967.3,2972.9,2994.7,3034.5,3169.1
1633,2356.6,2477.5,2385.2,2531.4,2483.6,2615.5,3221.7
1808.6,2101.4,2619.3,2893.4,2944.8,3524.6,3726.5,3854.3
1817.1,1979.4,1984.6,1961.1,1984.1,2070.7,3268.9,3409.3
1859.9,2196.8,2365.9,2425.9,2183.5,2420.9,2784.9,2896
2083.5,2281.1,3011.7,3051.4,3076.1,3080.5,3113.6,3162.8
2015.2,2674.6,2906.5,2503.9,2560.7,3064.3,3043.8,3053.1
1938.4,2573.2,2944.4,2916.2,2837.8,2962.4,3021.2,3028.2
2504.3,2593.9,2613.6,2789.5,2969.5,3184.7,3505.3,3804.8
2019.8,2574.6,2569.2,2691.9,2707.6,2992.1,3332.5,3485.6
1807.1,1938.5,2751.2,2651.2,2947.8,2970.7,3011.3,3005.6
1885.4,2326.8,2493.7,2516.8,2405.7,2499.3,3318.9,3248
2610.8,2943.2,2932.3,2977.5,2987.9,2973,3051.5,3156.3
2138.7,2874.6,2887.2,2956,2908.7,3039.7,3220.3,3290.1
1692.5,1978.8,2301.1,2378.4,2762.4,3070.2,3174.6,3125.9
2396.8,2533.7,2661.5,2424.5,2571.9,2980.5,3210.5,3319.8
1272.4,2348.1,2604.4,2612.7,2583.4,2620.7,2650,3387.9
2187.3,2132.4,2093.5,2858,3333.2,3320.9,3354.7,3659.3
1707.7,2048,2066,2102.8,2356.4,2544.1,2827.8,3521.4
2516.3,2537.2,2720.5,3015.2,3090.7,3590,3803.8,3994.4
1819.1,2239.8,2330.6,2335.3,2353.7,2434.1,3159,3200.9
2378.1,2554.5,2574.1,2755.9,2944.9,3043,3129.6,3249.4
2463.6,2546.3,2450,2817.9,2814.6,2810.8,2823.2,2826.3
2333.7,2419.9,2381.9,2615.4,2725,2724.5,2806.5,3493.5
2382.9,2435.9,2555.7,2719,2716.4,2783.5,3356.3,3551.3
2208.7,2285.5,2538.1,2870.1,2988.2,3147.8,3183.6,3405
1670.4,2450.4,2872,2941.5,2711.6,3162.5,3218.5,3202.3
2254.2,2513.4,2648.9,2731.4,2746.9,2747.4,2778.1,2884.5
2434.1,2468.9,2487.6,2554.8,2690.4,2818.2,3088.1,3369.4
1673.7,1794.4,2039.9,2257.5,2394.3,2161,2976,3155.1
1708.3,2005.6,2827,2929.8,3037.1,3043.9,3021.3,3145.9
2596.8,2596,2657.5,2654,2453.5,3012.6,3656,3654.1
1971.1,2503.9,2652.4,2978.6,2983.4,2965.3,2985.1,3143.6
2162.9,2257,2497.3,2574.2,2382.8,2492.2,2813.4,2771.5
2040.2,2080.7,2043,2121.9,2343.1,3140.2,3138.8,3249.9
2445.9,2659.9,2788.2,2822.3,2928.5,3165.3,3387.3,3522.6
2434.8,2754.4,2877.6,2798.6,2981.5,3267.4,3173.1,3139.4
2096.9,2123.7,2347.2,2415.5,2585,3363.5,3508.7,3432.9
1994.1,2093.1,2614.5,2909.5,3129.9,3320,3415.1,3469.8
2153.5,2126.7,2323.6,2773.8,2887.3,2988.9,3156.4,3630.1
1983.2,2141.6,2309.3,2358.7,2465.7,3085.3,3285.5,3304.2
2119.7,2150.8,2497.9,2511.7,2578.7,2414.1,2794.5,3798.3
2293.7,2787.1,2829.8,2808.9,2850.8,2902.9,2943.8,3090.7
2278.2,2761.8,2779,2803.1,2740,2832.6,2900.8,2982.5
1861.2,2463.7,2754.8,2745.4,2769.1,2816.6,2823.1,2797.8
2019.6,2038,2675.5,2699.5,2658.8,2609.5,2692,3504.4
2344.7,2386.6,2583.6,2774.8,2816.8,2840.7,3161.3,3377.1
2596.7,2650.2,2790.5,2846.8,2881.7,2873.8,3123.4,3302.1
2296.5,2510.2,2675.6,2744.4,2910.6,3014.9,3042.3,3464
2265.5,2646.5,2656.5,2687.9,2616.7,2590.2,3059.5,3308.2
2028.3,1901.4,2604.3,2998.9,3018,2998.3,3128.7,3599
2758.9,2720.4,2770.7,2890.8,2852.3,2879.9,2950.6,3132.6
2483.2,2599.3,2858.7,2885.1,2962.1,3023.6,3070.3,2998.8
2443.5,2725.1,2777.1,2813.8,2859.7,2821.6,2947.9,3114.5
1751.1,2076.6,2515.4,2665.7,2922.2,2932.2,3129.6,3138.1
2286.1,2331.1,2348.7,2354.3,2330.4,2356.4,2477.6,3357.7
2421,2931.4,2948.2,2964.8,2990.7,3000.5,2970.3,2935.8
1850.6,2057.4,2279.6,2602.5,2772.2,2775.3,3057.5,3270.1
1965.1,1930,2081.3,2303.1,2303.5,2345.9,2747.9,2874.3
2167.7,2307.3,2966.7,2947.7,3009.4,3021,3029.3,3045
2036.2,2328.2,2827.6,2927.5,2966.9,2958.6,2958.1,2957.6
2682.7,2750.1,2759,2767.9,2764.9,2752.1,2757.9,2822.7
2205.6,2684.3,2689,2699,2694.3,2679.4,2742,2884.2
2154,2412.1,2745.8,2760,2762.2,2747.1,2797.3,2824.8
1622.3,1667.2,2902.3,3064.6,2906.3,3106,3346.5,3678.1
1704.9,2054.1,2814.2,2813.4,2848.6,2821.6,2886,2903.1
2030.4,2499.9,2881.1,2896.8,2921.6,2880.5,3002.9,3201.9
2470,2357.4,2745.2,2824.3,2913.9,3069.7,3196.8,3370.9
2374.1,2664.1,2778,2804,2812.5,2807.8,2964.2,3182.3
1795.3,2307.8,2477.6,2466.6,2444.9,2476.8,3111.1,3508.5
2528.7,2359,2834.4,2848.6,2846.9,2855.6,2939.5,2990.7
2285.5,2280.9,2180.5,2354.7,2891.8,2903.5,2871,2919.9
2618.3,2906.9,2945.2,2983.5,3013.5,3003.4,3019.8,3095.9
2364.4,2647.2,2637.7,2666.1,3041,3047.6,3042.2,3039.6
2154.8,2169.4,1927.2,2247,2669,2688.4,2719.6,2662.3
2310.4,2326.6,2342.3,2305.1,2309.2,2462.8,2566.5,2580.8
1374.5,1882.4,2771.4,2733.2,2829.8,2823.3,2857.8,2886.4
1558.7,1761.3,2183.1,2330.1,2833.6,2822.3,2829.2,2872.2
2108.8,2325.5,2634.2,2463.1,2590.1,3063.7,3047,3103.9
2498.6,2551.9,2828.4,2950.7,3124,3051.2,3236.2,3334.5
1993,2009,2047.9,2081.2,2552.6,2860.7,2641.9,2666
1833.4,2098.2,2510.7,2531.8,2586.3,2760.9,2942.7,3242.4
2200.7,2198.5,2195,2318.6,2540.6,2579,2698.7,3155.9
1901.6,2273.1,2349.4,2142.8,2249,2510.7,2856.4,2606.4
2091.3,2379.1,2400.9,2334.7,2395.4,2567.5,2904.4,3034.1
1860.7,1953.7,2624.8,2587.1,2604.1,2714.9,3007.7,3011
1935.8,1888.9,1772,1961.1,2588.7,2585,2571.3,2556.6
2475.3,2660.8,2705.4,2556.3,2807,2797.9,2810.9,2839
2187.2,2377.2,2586.2,2604.1,2712.1,2744.3,2874.1,3045.8
1607,2147.6,2630.8,2614.3,2656.7,2747.8,2777.8,2817.2
2075.5,2580.8,2613.7,2850,2898.1,2934.3,3066.8,3219.5
1926.4,2283.4,2341.9,2316.6,2383.4,2592.1,2858.5,2994.8
1919.1,2348,2370.3,2508,2781.5,2844.4,2875.6,2936.2
1711.3,1731.1,1724.2,1723.4,1733,1722.9,2060.2,3427.8
1813.7,2213.2,2660.1,2679.9,2684.8,2725.4,3001.4,3414.4
1829.3,1859.6,2212.6,2365.9,2345.9,2342.4,2398.7,2497.5
1654.3,1696.1,2140.8,2622.8,2663.8,2643.1,2584.1,2652.3
1737,2112.4,2273.6,2064.3,2170.4,2930,2977.2,2875.6
1556.7,1925.8,2051.1,1906.9,2036.9,2466.7,2804.5,3096.5
1522.6,1686.4,1929.6,2111.9,2091,2134.5,2194.1,2389.4
1727.2,1732.4,2203.9,2580.2,2697.7,2737.7,2810.5,2776.6
1863.1,2045.3,2102.7,2573.3,2742.9,2747.2,2709.5,2795.8
2224.6,2595.3,2622.2,2612.5,2591.6,2789.3,2960,3033.6
1671.8,2239,2584.1,2617.2,2599.5,2541.4,2811.9,3127
1673.2,2049.7,2401.5,2375.4,2408.6,2528.1,2930.4,3017.7
2016.1,2252.5,2222.7,2318.6,2626,2695.3,2739.7,2823.8
1393.3,1726.4,2778.4,2834.7,2824,2841.6,2877.5,2905.5
2514.8,2524.1,2532.1,2554.7,2578.6,2585.3,2915.8,3194.2
1981.4,1987.1,1982.3,2034.5,2153.9,2382.5,2724.9,2760.7
1532.9,2069.2,2079,2039.3,2046.4,2118.5,2758.6,3098.8
2250.5,2423.4,2624.5,2674.6,2661.6,2717.3,2926.6,3118.1
1630.4,1962.8,2617.8,2622.3,2612.9,2653.9,2706,2730.3
2305.9,2319.5,2363.4,2470.8,2511.1,2578.1,2724.1,2724.9
2228.7,2247.3,2271.4,2300.2,2373.7,2565.3,2932.8,3013.5
1915.8,2437,2455.1,2413.8,2447.4,2593.4,2729.5,2875.7
2132.5,2249.6,2294.3,2311.1,2292.8,2348.1,2654,2794.5
2080.4,2082.3,2094.8,2105.1,2152,2235.2,2462.3,2713.1
2212.3,2564.4,2754.5,2789.1,2803.2,2904.6,2914.7,2882.8
1882.3,2670.2,2690.5,2697.7,2781.2,2883.8,2920.7,2981.1
1972.5,2504.3,2675.8,2483.7,2710.4,2772.1,2810,2886.3
2207.1,2884.9,2885.6,2903.5,2943.9,2987,3048.5,3094.2
2179.5,2590.6,2713.4,2760.7,2750.3,2745.1,2997.7,3007.6
1549,1670.9,2322.9,2649.1,2642.5,2637.2,2733.7,2909.2
1495.4,1501.3,2161.7,2529.8,2494.5,2438.4,2714.7,3040.8
2105.7,2265.9,2305.9,2289.7,2313.3,2510.1,3269.4,3452.1
1784.9,2560,2643.8,2678.6,2641.6,2759.3,2843.3,2888.6
2212.5,2247.1,2307.8,2321.6,2407.3,2504.9,2867.7,3200.1
2282.6,2550.2,2589.8,2576.6,2595.1,2660.8,2933,2977.4
1612.4,2255.4,2407.7,2410.3,2409.3,2436.4,2488.7,2522.3
2509.7,2553,2608.6,2572.7,2716.3,2935.1,3036.8,3168.8
1667.6,1903.7,2077.2,2104.3,2452.5,2569.9,2665.1,2619
1756.7,2349.9,2498.5,2480.2,2534.7,2630.2,2828.9,3056
2411.4,2423.2,2444.2,2440.8,2520.7,2621.2,2699.9,2752.3
1676.3,1822.6,2620.4,2684.1,2674,2736.5,2848.1,2998.2
2322.4,2396.9,2427.2,2418.4,2462.6,2610.5,2678.2,2827.5
1432.1,2472.7,2389.4,2757,2753.6,2784.3,2865,2961.8
1272.4,1733.7,2877.6,3205.9,3222.4,3286.8,3355.8,3402.2
2315.4,2510.1,2524,2490.1,2615.9,2752.3,2805.2,2877
1747.3,1957.3,2412.5,2652.1,2618.4,2673.8,2796.7,3056.4
1552.1,2080.2,2636.9,2692.8,2669.6,2728.8,2863,3084.3
2180,2334.5,2369.6,2385.7,2436.9,2697.4,3225.4,3229.1
2065.6,2066,2401.7,2441,2430.9,2432.4,2706.1,2903.6
2150.1,2341.1,2415.4,2703.3,2701.5,2674.4,2734.5,2942.1
1879.9,2150.3,2483.1,2463.6,2542.4,2614.8,2696,2850.7
1851.9,2592.7,2587.5,2607.4,2572.7,2689.3,2710.1,2697.8
1626.1,2188.6,2183.6,2192.1,2205.8,2258.5,2316,2472.1
2033.5,2478.2,2523.8,2517.8,2530.3,2632.2,2681.5,2698.2
1823.9,1913,2333.4,2384.4,2371.8,2376.8,2384.1,2373.9
1964.9,2076.3,2081.1,2062.6,2056.9,2166.1,2248.8,2319.3
2045.2,2352.9,2371.3,2377.9,2360.1,2418.9,2689.2,3012.2
2101.5,2468.2,2435.1,2524.4,2535.8,2545.3,2618.8,2711.1
1842.6,2696.9,2692.1,2735.5,2746.2,2766.7,2803.1,2908.7
1558.4,1578.9,2570.1,2747.9,2758.4,2759.6,2776,2850.8
2095.6,2243.1,2581.5,2671.1,2671.3,2679.1,2699.5,2703.6
1922.9,1839.1,2512.7,2518.7,2489.6,2490,2609.5,2814.5
2459.3,2527.2,2557.1,2496.9,2584.8,2840.7,3070,3124.5
1855.3,2084.6,2384.6,2563.2,2620.8,2668.2,2740.4,2762.4
2318,2349,2297.8,2383.5,2453.3,2459.5,2500.6,2657.1
2276.2,2577.1,2594.9,2601.4,2611.1,2808.3,2961.2,2995.8
2150.2,2224.2,2339.7,2561.8,2562.6,2569.9,2699.9,2665.7
1971.9,2023,1990,2000.9,2112.3,2275.2,2305.1,2302.1
2423.3,2457.6,2503.6,2550.1,2548.7,2626.1,2826.8,2812.2
2281.1,2342.9,2359,2383.5,2405.1,2424.6,3075.5,3183.6
1461.8,2456.9,2451.9,2457.7,2449.5,2465.9,2540.2,2605.1
1458.8,2455.5,2577.2,2319.5,2804.1,2812.7,2791.6,2902.3
2194.6,2462,2007.8,2409.8,2797.3,2796.8,2853.5,3144.4
2444.8,2683.2,2616.3,2760.8,2805.9,2807.1,2906.6,3032
1492.9,1606.2,2002.2,2470.1,2660.3,2478.5,2343,2998.8
2740.1,2738.5,2791.9,2900.8,2975.1,2976.4,3130,3495.6
1566.5,2433.6,2459,2463.4,2436.6,2495.2,2597.2,2801.3
2470.6,2762.4,2707,2765.9,2937.6,2971.8,3249.5,3431.9
2498.2,2545.5,2606.2,2594.5,2526.3,2849.7,3064,3030.7
2576.1,2759.5,2813.4,2835.7,2872,2885.9,2926,2973.1
2179,2550.3,2740.5,2763.1,2762.4,2966.6,2962.5,2954.1
2412.6,2528,2730.6,2798.1,2787.2,2771.7,2876.3,3454.9
1439.8,1714.1,2379.8,2424.8,2517.4,2482.1,2488.4,2640.1
