a1,a2,a3,a4,a5,a6,a7,a8
1982.7,2062.5,2103.1,2142.3,2162.7,2190.9,2209,2217
1517.1,1523.6,1528.6,1546.1,1582,1647.5,1671.4,1907
1559.6,1583.7,1658.3,1720.3,1793.9,1932,2089.3,2166.7
1353.7,1374.2,1404.9,1497.5,1662.3,1678,1691,1689
1805.7,1922.9,1948.3,1978.7,2006.8,2022,2011.4,2052.9
1466,1471.1,1480.4,1485.3,1490,1478.6,1488.1,1637.1
1646.6,1652.1,1656.9,1662.7,1668.6,1673,1679.2,1677.9
1239.8,1224.1,1249.9,1312.9,1547.6,1754.7,1975.1,2199.2
1432.3,1439.9,1465.2,1493.6,1509.6,1565.2,1606.8,1649
1628.3,1635.7,1702.1,1812.3,2024.3,2178.7,2180.1,2171.2
1510.9,1487.2,1519.8,1579.2,1714,1875.8,2086.6,2224.2
1558.4,1542.8,1549.8,1570.8,1613,1693.9,1838.4,2006.2
1493.3,1495.1,1506.9,1519.6,1526.4,1532.6,1553.2,1602.2
1368,1369.5,1384.9,1398,1382.5,1433.8,1608.3,1606.2
1227.1,1233.3,1275.3,1321.4,1373,1414.1,1429.1,1423.3
880.3,890.9,940.1,1139,1161.9,1196.7,1286.1,1434.1
1699.6,1713.5,1729.4,1742.7,1751.9,1755.6,1759,1755.8
1490.4,1484,1481,1515.2,1601.3,1696.8,1835.4,2002.6
1331.9,1333.4,1380.1,1421.8,1447.3,1451.9,1442.3,1430.1
1730,1764.8,1785.7,1900.3,2089.5,2258.5,2470.7,2497
1238.4,1215.8,1215.5,1254.1,1299.5,1408,1655.5,1909.7
1617.8,1612.9,1619.6,1641.6,1688.2,1732,1825.1,1903.5
1880.6,1887.5,1896.2,1897.7,1930.9,1957.5,1968,2099
1808.4,1813.9,1820.5,1828,1843.7,1862.6,1852,1868
799.2,813.1,847.4,905.1,1048.7,1313.6,1455.7,1365.4
869.8,863.2,863.2,865.9,868.4,863,962,1168.8
1664.3,1679.2,1692,1774.6,1885,1989.2,2082.3,2266.4
1058.5,1054.7,1062.2,1079,1098.8,1234.6,1373.5,1336
1421.8,1418.5,1413.5,1448.9,1555.6,1741.7,2103,2198.8
1422,1376,1406.8,1483.1,1708.4,1758,1658.9,1735.5
1582.3,1591,1587.5,1618.5,1687.4,1742.2,1767.5,1786.4
1104,1466.3,1482.7,1471.6,1477.5,1498.8,1513.5,1522.4
1406.9,1410.2,1410.1,1411.7,1415.7,1427.5,1438.2,1452.9
1184.6,1177.5,1189.6,1233.3,1259.5,1262.5,1271.6,1395.2
1448.9,1455.4,1457.6,1464.6,1479.3,1498.9,1517.4,1551.5
1041.3,1044.5,1050.4,1057.1,1075.9,1069.5,1064.3,1079.9
1421.1,1417.8,1428.4,1520,1806.7,1935.1,1993.8,2117.6
867.7,868.3,881,883.5,1431.6,1671.7,1745.4,1651.6
1529.6,1528.1,1541.5,1553.4,1581.5,1621.9,1660.4,1722
1474.6,1485.6,1509.1,1549.8,1607.9,1625.5,1917,2103.6
1584.9,1595.6,1607.5,1621,1645.3,1676.4,1717.6,1745.1
1680.5,1777.8,1783.1,1783.4,1799.5,1829.2,1953.6,1986.4
1881.3,1874.2,1906.7,1947.4,1992.8,2046.1,2208.2,2325.7
1442.5,1468.7,1505.7,1538.5,1543.6,1619,1633.5,1615.8
756.3,1055.4,1640.4,1848.2,1991,1451,1123.5,1889.7
1583.5,1593.5,1624.8,1652.4,1676.9,1699.8,1718.9,1770.1
1208.6,1215,1272.1,1427.7,1581,1712.7,1708.9,1630.1
1043.4,1048.4,1051.5,1077,1229.9,1104.2,1192.2,1684
1323.9,1304.8,1327.8,1363.4,1495.5,1584.2,1795.3,1722.1
1762,1808.9,1842.4,1907.9,1977.7,2026.7,2093.2,2240.6
1041.7,1086.6,1107.3,1117.3,1138,1181.7,1386.2,1607.1
1500.3,1498.7,1483.7,1486.4,1530.4,1822.3,1940,2150.8
744.1,741.5,730.4,715.6,1227.7,2104.5,2119.8,2274
1659.8,1684,1694.3,1685.6,1686.1,1742.8,1776.5,1776.6
1252.3,1262.9,1271.4,1234.5,1246.8,1291.5,1792.2,1826.9
1645,1697.2,1700.1,1693.7,1725.6,1788.2,1837.8,1850.6
1270.6,1622.1,1623.4,1604.4,1605.9,1627,1647,1674.6
1829.7,1847.1,1848.7,1831.8,1908.2,2015.5,2051.9,2070.7
1795.8,1915,1895.6,1911.8,2001,2067.2,2151,2220.5
1360.3,1365.8,1362,1359.3,1378.6,1402.9,1412.2,1447.6
998.5,1028.1,1059,1071.6,1032.5,1040.4,1078.5,1075.1
1416,1421.8,1418.4,1416.2,1426.8,1448.4,1487.5,1556.5
1344.7,1349.6,1349.4,1351.8,1375,1429.6,1488.7,1514.3
1297.4,1311.9,1361.4,1397.9,1310.2,1891.2,1916.9,1838.5
1300.4,1325,1308,1284.7,1312.2,1363.1,1356.6,1354.3
1740.9,1745.8,1755.7,1757.7,1757.6,1815.7,1844.2,2028.1
1510.8,1520.5,1526.2,1529.1,1537.9,1550.3,1561.8,1574.9
1223.6,1238.4,1270.2,1271.6,1252.5,1265.3,1422.8,1914.7
1415.6,1422.2,1438.4,1442.1,1453.1,1493.3,1551.7,1604.9
1408.5,1415.3,1423.1,1412.6,1418.2,1461.3,1499.8,1502.8
2004.4,2012.8,2113.1,1996.3,2181.5,2214.5,2218.1,2222.8
1757.7,1765.2,1775.8,1787,1788.8,1843.1,1932.1,2034
1413.2,1618.2,1626.8,1630.8,1627.5,1619.7,1642.2,1687.5
1724.5,1725.9,1731,1736.9,1728.8,1734.2,1752.4,1768.6
1607.3,1613.9,1620.1,1616.8,1617,1636.2,1674,1678.5
1860.5,1874.2,1870.4,1879.6,1962.7,1974.4,2003.2,2032.2
1540.9,1547.7,1555.8,1560.2,1562,1583.6,1605.1,1612.2
1436.8,1610.6,1612.6,1613.8,1607.8,1614.2,1624.3,1636.5
1418.4,1445.2,1452.3,1452.7,1523,1541.8,1545.5,1674.4
1620.4,1634.7,1645.7,1647.1,1661.1,1766.7,1979.9,2004.8
1653.6,1660.7,1664.2,1658.4,1675.1,1718.7,1770.6,1821.2
1265.9,1275.9,1276.2,1283.8,1301.3,1312.3,1321.2,1329.7
818.7,816.1,810.4,785,2032.9,2036.4,2089,2111.7
1005.9,996.6,1008,1054.1,1018.5,1582.6,1791.9,1661
1433.5,1443.1,1446.4,1442.4,1465.8,1528.5,1614,1640.6
1653.5,1655.9,1665.1,1683.9,1719,1768.3,2208.1,2596.5
975.6,1024.3,1050.5,1025.7,1036.9,1827.6,1820,1748.6
1664.1,1664.3,1659.1,1685.6,1758.1,1814,1870.9,2057.1
1566.9,1577,1589.2,1588.3,1590.2,1643.3,1697.4,1693.3
1797.3,1810.4,1822.4,1828,1910.6,1998.4,2022.8,2043
1846.8,1851.1,1857.7,1855.5,1863.5,1890.9,1911.6,1918.7
1239.5,1255.9,1273.4,1271.7,1268.1,1280.7,1296.4,1285.4
1701,1703.9,1707.4,1704.9,1712,1734.1,1754.6,1760
1931.4,2000.9,2008.9,2014.4,2025.7,2032.5,2074.6,2108.9
1187,1583.1,1623.6,1620.3,1616.1,1637.5,1645.3,1650.5
1532.6,1535.5,1545,1552,1546.1,1553.7,1567.4,1576
1311.1,1418.1,1422.3,1413.3,1417.4,1430,1436.7,1449.2
1907.7,1957.9,1962.4,1956.2,1967.8,2035.3,2065.8,2075.1
1528,1531.8,1534.9,1529.7,1537.8,1571.9,1596.1,1650.2
1503.6,1544.7,1550.6,1547.2,1546.1,1576.1,1642.4,1687.9
1180.2,1190.7,1224.5,1240.7,1273.4,1449.3,1867.4,1867.6
1760.3,1768.5,1764.2,1759.1,1783,1831.1,1848.7,1850.2
1556.3,1566.9,1552.1,1541.7,1603.1,1662.1,1662.5,1678.9
1604.5,1606.2,1611.3,1613.1,1624.3,1650.1,1658.8,1731
1380.4,1339.7,1395.9,1498.7,1541.2,1621.9,1793,2149.4
1351.2,1379,1402.4,1401.2,1433.8,1579,1723.9,1723
1453.1,1463.6,1470,1466.5,1474.7,1506.8,1677.7,1807
1762,1767.4,1767.7,1765.3,1780.6,1822.3,2013,2059.9
1568.3,1567.3,1562.9,1573.7,1602.8,1641.9,1691.2,2013.4
1508.6,1513.2,1513.4,1514.1,1517.2,1529.3,1577.5,1817.4
1550.2,1579.3,1579.5,1579.2,1582.5,1594.2,1611,1632.8
1513.8,1513.9,1502.8,1525.1,1594.8,1625.4,1667.4,1970
1261.9,1263.4,1278.4,1286.2,1303.5,1337.2,1427.1,1478.2
1056.8,1080.2,1092.9,1063.7,1064.6,1566.1,1837.1,1782.2
1442.2,1457.1,1496.7,1539.8,1616.7,1649.4,1690.2,1868.3
1772.4,1783.5,1781.1,1798.1,1948.3,2002.9,2029.5,2069.1
1396.8,1407.1,1419.4,1425.1,1415.5,1438.8,1481.9,1773.5
1769.5,1777.5,1789.3,1803.8,1803.5,1818.2,1856.1,2070.8
1792.1,1802.3,1805.3,1799.1,1849.5,1865.7,1861.1,1927.4
1812.1,1816.6,1820.6,1817.3,1840.8,1863.3,1863.3,1879.9
1038.7,1063,1064.1,1052.9,1052.9,1337.2,1376.1,1329.5
1872.5,1875.7,1877.4,1877.3,1888.8,1918,1940.4,2250.2
1571.3,1577.1,1580.3,1577,1601.6,1648.3,1677.5,1689
1610,1631,1635.9,1604.5,1681,1763.1,1965.6,2141.9
1652.9,1659.7,1659.6,1689.9,1818.2,1836.9,1899.3,2103.5
1579.4,1583.7,1588.4,1588.8,1588.7,1613.6,1678.4,1715
1546.4,1548.6,1551.6,1554.1,1551.5,1557.3,1569.7,1581.5
1338.4,1355.8,1376.7,1394,1375,1420.5,1491.2,1527.7
1474.4,1515.8,1541,1539.2,1545.6,1561.9,1575.9,1584.9
1374.4,1384.1,1392.6,1387.9,1395.1,1404.5,1479,1730.3
1499.3,1519,1517.1,1517.7,1527.3,1643.9,1663.8,1818
1536.5,1540.7,1536,1528.1,1547.6,1574,1598.5,1643.7
1076.8,1207.8,1267.7,1310.4,1212.1,1181.8,1188.3,1891.5
1531.4,1540.4,1550.4,1560.5,1539.8,1599.6,1712.1,1749.2
1450.5,1449.1,1452.2,1463.6,1519,1581.5,1607.6,1620.1
1688.5,1697.1,1696.7,1690.3,1708.7,1740.9,1753.1,1783.1
1661.7,1826.1,1853.2,1858.8,1846.2,1890,1910,1908.6
1413.5,1417.8,1410.4,1415.6,1424.6,1437.3,1450.8,1612.4
1760.1,1768.9,1790.6,1804.1,1862,1916.4,1932.8,1928.7
727.4,716.3,1032.2,1616.9,1477.1,1869.4,1860.4,1872.1
1696,1726.2,1743.6,1766.1,1737.3,1808.3,1853.5,1967.4
1225.8,1245.2,1247.9,1247.7,1232.5,1245,1442.6,1887.9
1238.3,1475.9,1480.1,1464.9,1448.9,1459.3,1481,1819.8
1657.2,1745.7,1770,1781.4,1715.7,1767.5,1864.8,1932.3
1284.7,1383.7,1394.4,1390,1364.4,1386.6,1708.1,2044.7
1502.5,1503.2,1501.3,1509.1,1526.2,1607,1845.7,2057.6
1850,1939.9,2025.1,2049.1,1891.5,2202.2,2244.1,2264.8
1214.7,1218,1222.6,1226.2,1222.4,1227,1430.4,1682.1
1892.9,1912.9,1928.2,1932.4,1938.6,1946.9,2008.1,2029.4
1684.1,1718.5,1743,1760.2,1737.9,1719.9,1796.9,1942.8
1972.9,1986.6,1994,1974,2021.6,2092.1,2102.3,2108.6
1879,1888.9,1946.5,2064.2,2067.6,2149.8,2374.9,2604.4
1213.2,1211.1,1212.9,1219,1221.5,1219.8,1199.8,1420.2
1042.2,1043.7,1046.3,1047.4,1050.4,1050.5,1305.8,1716.5
1401.6,1414.3,1413.1,1407.4,1419.4,1547.9,1552.9,1594.8
1349.7,1350.9,1357.5,1368,1378.4,1464.2,1628.8,1676.1
1166,1213.5,1236.2,1244.4,1175,1158,1682.7,1946.1
1050.7,1046.6,1061.6,1189.4,1350.1,1319.4,1661.8,1874.6
1787.1,1913.1,1769.6,1774,2044.7,2224.3,2215.8,2217.8
1309.1,1312.8,1304.7,1312.1,1330.5,1345.9,1342.2,1336.2
1208.1,1209.5,1212.3,1207.3,1218.3,1209.3,1291.4,1368
1361.7,1363.1,1365,1366.8,1366.3,1373.9,1529.1,1576.6
1403.3,1411.8,1424.2,1433.6,1435.8,1443.7,1504.7,1545.1
1577.4,1764,1786.4,1732.9,1758.4,1863.8,1911,1904.7
1651.6,1683.1,1698.5,1684.1,1690.9,1744.3,1776.6,1767.6
1762.1,1771.2,1786.2,1779.3,1803.1,1850.4,1875,2052.6
1482.9,1511.8,1523.9,1525.3,1541.4,1584.4,1609.6,1621.6
1446.3,1451,1457,1477.4,1496,1510.5,1527.6,1538.7
1280.9,1308.1,1311.5,1300.2,1301.5,1329.6,1329.6,1391
1554.4,1878.8,1881.7,1876.5,1872.2,1901.8,1918.6,1942.3
1477.9,1649.4,1693,1699.9,1669.3,1723.2,1868.2,2023.5
1219.3,1234.5,1221,1210.1,1254,1526.1,1895.4,1940.1
1122.1,1129.5,1136.6,1141,1137.9,1141.7,1101.3,1400.7
1189.6,1199.2,1198.5,1198.4,1200.6,1193.6,1172,1163.5
1053.3,1048.1,1047.2,1052.2,1055.1,1122.7,1561.5,1622.7
1294.8,1295,1301.6,1309.3,1312.9,1313,1299.4,1613.7
1735.1,1757.4,1772.4,1775.8,1862.5,1924.7,2051.2,2658.1
1039.2,1065.2,1062,1040.6,1037.9,1077.6,1608.4,1825.2
1657,1687.2,1685.3,1694.7,1794.3,1923.6,1953.7,1963.8
1406.4,1413.7,1416.5,1420.1,1418.4,1427,1465.4,1581.2
1352,1564.2,1580.7,1566.9,1503.4,1527.8,1808,1983.3
1880.9,1889.1,1897.1,1897.4,1946.6,2101.5,2160.7,2270.9
1712.7,1837.3,1843.2,1845,1869.9,1895.7,2128.9,2333.5
1266.9,1274.1,1263.1,1268.3,1272.8,1307.7,1269.9,1262.9
1240.5,1939.3,1973.9,1913.4,2124.9,2201.9,2208.8,2295.2
1535.2,1569.9,1585.6,1702,1786.6,1784.4,1866,1927
1309.8,1313,1324.8,1332.3,1335.7,1342.3,1325.5,1507.5
1199.1,1197,1189.7,1198,1205.2,1199.4,1193.7,1173.4
1881.9,2177.6,2177.9,2197.9,2144.2,2229.1,2273.9,2301.1
1400.5,1410.7,1409.9,1409.3,1418,1501.6,1549.1,1578.5
1383.3,1440,1446.6,1436.5,1442.2,1493.7,1487.8,1571.8
1274.2,1304.6,1315.8,1358.5,1437.1,1493.1,1668.7,1788.6
1638.6,1985.5,2135,1949.7,2179.4,2200.7,2201.4,2200.2
1436.8,1561.8,1565.7,1569.8,1538.2,1567.3,1605.6,1609
1409.1,1408,1412.9,1428.5,1432.2,1443.8,1517.9,1497.5
1573.6,1695,1728.7,1739.6,1717.9,1766.5,1789.6,1837.2
1551.9,1567.1,1573.4,1585.1,1597.9,1611.5,1663,1745.8
1557,1565.1,1577.2,1580.7,1581.1,1645.8,1743.5,1743.8
1543.7,1556.2,1557.2,1556.2,1572.9,1598,1601.3,1594.4
1555.8,1578.2,1588.1,1611.6,1628.4,1652.4,2172.8,2299.9
1289.7,1293.1,1297.7,1302.6,1302.1,1300.5,1580.7,2421.8
1068,1069,1069.5,1069.9,1058.3,1030.5,1513.3,2059.1
1864.8,1900.6,1879.1,1894.5,2023.2,2083.9,2072.3,2365.3
1340.1,1343.5,1343.7,1351.4,1365.5,1375.7,1376,1351.1
1897.8,1952.2,1956.6,1937.4,2035.6,2109.6,2097.6,2413.9
1702.8,1776.9,2002.9,2057.3,2095.7,2065.9,2085.6,2185.4
2225.5,2372.6,2354,2391.5,2410.8,2417.8,2429.7,2509.9
1955.6,1977,2008.9,1955.4,2008,2060.6,2128.7,2209.1
1106,1094.6,1097.1,1169.2,1292,1166.6,1413.6,1760.3
1193.2,1179.1,1164.3,1159.8,1168.7,1441.8,1591.5,1564.4
1857.2,1914.7,1923.3,1919.8,1924.5,1974,1991.9,2049
1246.5,1250,1254.3,1257.1,1257.8,1260,1255.5,1363.3
1595.7,1617.4,1633.4,1634.5,1637,1693.8,1716.3,2049
1709.1,1796.7,1810.4,1823.1,1754.1,1878.4,1935,1934.1
1800.4,1830.3,1846.1,1831.1,1830.3,1914.3,2016.3,2006.8
1409.8,1416.6,1420.4,1419.4,1420.5,1445,1538.6,1562.4
1282,1283.1,1283,1288.9,1294.4,1335.7,1448,2345
1395,1404,1403.9,1418.3,1435.4,1441.6,1445.5,1434.2
1241.9,1260.6,1259,1249.1,1264.2,1279.9,1274.9,1275
1488.9,1506.2,1525.4,1537.8,1572.2,1629.4,1904,2114.5
1025.6,1055.8,1058.1,1053.6,1013.9,1750.2,2063.5,2250.9
1594.4,1603.3,1617.8,1623.2,1642.2,1717.9,1847.1,1882.8
1193.3,1197.3,1178.5,1294.5,1346.2,1292.9,1300.6,1469.3
1923.9,1930.3,1937.4,1931.8,1947.5,1998.1,2018.5,2073.6
2174.1,2181.3,2201.2,2221,2204.7,2266.4,2295.2,2293.7
1149.1,1134.2,1158.1,1203.2,1752.6,1751.3,1490.2,1475.3
1654.4,1680.8,1674.7,1674,1810.9,1865.8,1875.8,1923.1
1931.5,2017.9,2029.4,2028.5,2025.3,2061.4,2104.7,2129.7
1375.1,1380.6,1389,1392.6,1400,1400.8,1848.6,2235.5
1174,1174.3,1172.3,1175,1177.8,1209.3,1346.1,1252.9
1657.2,1281.2,1834,2154,2183.9,2163.4,2207,2403.6
1297.2,1298.2,1302.6,1300.5,1309.8,1320.7,1319,1331.8
1390,1381.4,1342.5,1353,1406.7,1502.6,1548.9,1591.6
951.1,1014.2,1126.9,1394.8,1463.5,1578.5,1659.8,1696.5
1416.1,1542.5,1596,1857.5,1918.5,1959.4,1939.1,1551.1
1251.3,1219.9,1212.8,1220.8,1244,1408.9,1230.7,1584
1041.6,1630,1634,1633.6,1633.8,1636.6,1611.7,1666.5
1093.6,1377.9,1879.3,2012.3,2046,2158.3,2172.9,2222.3
987.6,1223,1859.4,1858.7,1779.9,1897,2138.8,2153.4
981.2,1228.2,1312.3,1299.7,1289.4,1295.1,1303.8,1313.9
991.7,963.3,1004.5,1073.9,1085.3,1095.6,1105.3,1134.9
1445.7,1445.7,1449,1442.1,1454.3,1484.3,1500.4,1547.2
1238.7,1250.2,1243.9,1246.3,1266.3,1286.8,1323.3,1471.5
919.1,952.2,955.4,945.1,1007.5,1037.4,1049.8,1059.9
1239.3,1250.1,1205.1,1172.2,1208.3,1353.5,1377.8,1360.2
1686,1746.7,1727.6,1778.2,1695.6,1875.1,1896.6,2074.4
1184.1,1352.6,1378.4,1376.7,1387.4,1398.5,1400.5,1412.8
1066.9,1045.6,1050,1063.4,1123.3,1202.9,1176.1,1178.5
1389.3,1392.2,1395.8,1392.4,1402,1416.9,1432,1453
1401.5,1417.3,1419.3,1415.4,1414.7,1425.9,1441.5,1457.4
1881.7,1938.5,1960.2,1976.1,1912.7,2008.6,2234.3,2274.6
1712.4,1626.3,1656.7,1718.6,1741.4,1742.9,1783.8,1851.1
973.6,1315.1,1656,1675.3,1658,1635.8,1646,1726.2
958.4,1517,1525.1,1493.1,1521.8,1527.7,1526.7,1541.4
1718.7,1769.5,1702.5,1687.2,1820.7,1839.8,1843.4,1840.8
1114.6,1561.5,1649.8,1609.9,1655.4,1666.7,1644.5,1667.1
1161.8,1625.7,1684.3,1682,1678.2,1680.5,1676.7,1706.7
1088.8,1292.1,1298.7,1276.1,1308.7,1331.8,1316.4,1334
944.5,1539.6,1584,1475,1520.7,1597.6,1593.1,1586.5
1150.1,1427.5,1483,1491.3,1499.6,1504.6,1646.8,1809.7
1047.2,1115.7,1114.3,1100.1,1109.5,1123.3,1135.3,1178.1
928.7,925.1,936.2,955.1,986.8,1085,1262.4,1479.2
1032.9,1144.6,1309.9,1308.9,1288.3,1290.3,1297.5,1323.6
805.5,858.7,941.1,1251.3,1373.3,1393.2,1083.3,1039.3
1645.9,1669.1,1662,1664,1708.1,1758.1,1784.3,1883.5
959.5,1269.6,1590.4,1566.7,1680.1,1747.9,1747.2,1725.7
1804.1,1820.5,1854.4,1858.3,1866.6,1878.9,1892.1,1908.3
1128.5,1562.9,1582.2,1521.7,1527.1,1619.1,1635.1,1785.6
1188.4,1171.3,1071.3,1169.4,1182.6,1162.5,1153,1156.4
1069.3,1849.1,1854.4,1887.2,1886.6,1877.3,1879.5,1925.1
1398.8,1775.5,1799.9,1718.7,1690.3,2215.1,2424.2,2362.4
1235.1,1217.6,1336.8,1430.2,1495,1489,1480.6,1515.6
1076.6,1229.1,1258.8,1223.6,1212.6,1233.8,1250.9,1275.3
1056.1,1703.6,1771,1750.4,1878.8,1940.8,2073.6,2086.7
1126.7,1313.4,1540.8,1536.9,1523.4,1521.2,1521.1,1556.2
1245.2,1266.7,1281.1,1383.7,1396.6,1444.8,1552,1590.2
1133.2,1303.7,1263.7,2098.7,2093,2146.1,1997.3,2119.2
1206.5,1260,1421.5,1472.8,1486.8,1523.5,1513.5,1502.5
1011.9,1117.1,1230.2,1239.1,1156,1189.6,1219.7,1250.1
1360.3,1396.4,1437.1,1480.6,1484.8,1508.9,1503,1508.8
1612,1743.1,1908.5,1913.2,1907.7,1906.9,1915.5,1952.7
1507.4,1529.8,1669.3,1695,1694.8,1694.8,1756.3,1815.5
1236.9,1325.8,1611.5,1640.9,1623.4,1624.3,1638.5,1670.5
987.5,1456.2,1558.3,1545.9,1537.2,1544.2,1558,1583.9
1506,1493.2,1525.2,1569.8,1589,1807.4,1919.4,2140.1
952.1,982.3,1012.6,996.6,996.3,1062.5,1106.2,1198
1094.5,1815.3,1973.6,1996.1,1888.6,1997.2,2018.3,2066.1
1101.7,1215.1,1355.8,1354,1319,1330.4,1385.5,1432.1
1623,1653.2,1629.1,1622.8,1685.4,1874.2,1950.3,1960.6
967.3,1159.2,1229.4,1155.9,1146.2,1154.4,1163.5,1427.7
1157.1,1642.5,1823.1,1810.4,1963,2054.2,2055,2073.6
1517,1641.1,1521.7,1660.2,1861.1,1946.1,1954.1,1957.3
1238.9,1463.3,1489.9,1556.1,1590.2,1650.4,1729.8,1773.9
918,977.4,882.8,867.8,1363.6,1426.8,1315.1,1212
909.5,930.7,927.6,922.5,916.8,932.5,928.3,909.6
868.5,1779.8,1768,1696.8,1912.9,1953.5,1826.3,2014.1
1474.5,1478.8,1485.8,1462.5,1480.3,1516,1527.2,1552
1555,1529,1509.1,1503.4,1505.9,1799.3,1811.5,1811.1
1738.3,1791.6,1812.1,1719.4,1796,1840.2,1858.3,1860.5
902.5,1175.4,1518.8,1462.5,1593.3,1593.7,1594.2,1610.4
951.3,1236,1266.4,1266.2,1271.9,1250.9,1273.7,1341.5
995.1,1485.5,1594.8,1597.9,1569.5,1558.5,1590.3,1642.2
1522.3,1536.9,1541.6,1549.1,1541,1540.2,1553.2,1578
1170.1,1578.6,1581.9,1545.5,1574,1569,1570,1592.4
937.6,968.1,986.9,986.5,1051.5,1165.9,1158.4,1168.7
1524.6,1567.2,1575,1571.4,1574.5,1588.5,1593.3,1605.6
1168.1,1242.2,1244.8,1238.9,1238.7,1245,1234.2,1564.9
807.4,1576.4,1759,1767.7,1755.5,1735,1747.6,1778.3
879.5,1738.7,1813.4,1831.3,1764.5,1809.4,1826.1,1825.7
947.4,1164.2,1400.8,1400.7,1380.1,1364.1,1359,1373.6
1487.9,1488.1,1472.6,1471.9,1516,1589.5,1617.5,1631.1
788,778.6,946.3,1132.8,1394.5,1578.3,1580.2,1325.5
1512.1,1447.5,1489.7,1390.4,1448.2,1825.5,1819.3,1649.4
1075.6,1130.8,1146.6,1050.7,1205.5,1218.8,1141.9,1142.3
1355.2,1430,1423.7,1394.9,1379.2,1382.1,1579.2,1637
1355.3,1544.5,1573.5,1386,1465.9,2149.3,2193.1,2211.7
1650.1,1736.4,1744.5,1729.2,1670.6,1704.4,1786.3,1970.2
899.2,881.8,898.8,908,919.5,911.7,878.8,1058.7
1840.8,1852.6,1908.2,1898.9,1901.3,1899.5,1996,2083.4
1096.8,1346.3,1347.1,1322.9,1205.4,1317.5,1381.6,1375.4
1841.3,1975.2,2174.1,2169.2,2199.8,2230.7,2160.5,2171
