a1,a2,a3,a4,a5,a6,a7,a8
2353.2,2371.1,2337,2381.7,2596.9,2727.5,2876.9,3046.5
1983.6,1933,1920.7,2125.2,2460.5,2448.2,2537.4,2693.7
2308.4,2358.6,2309,2248.7,2534.3,2847.1,3002.2,3072.7
2634.7,2646.6,2657.9,2692.2,2732.3,2794.3,2902.1,3253.6
2426.8,2414.2,2493.2,2584.9,2732.8,2870.2,3024.8,3259.1
2376.5,2391.5,2407.9,2409.9,2440.7,2517.9,2637.5,2771.1
2219.9,2234.1,2238.7,2235.6,2294.4,2366.5,2495.2,2602.1
2356.6,2448.3,2460.8,2547.6,2554.9,2671.7,2848,3108.7
2123.1,2130.6,2138.6,2151,2167.2,2249.4,2425.5,2667.3
2178.7,2232,2163.2,2220.7,2339.1,2483.4,2509.6,2518.7
2308.1,2345,2332.8,2319.2,2390.7,2632,2740.6,2743.7
2275.2,2293.4,2281.8,2290.7,2289.5,2324.1,2477.5,2763.3
2323.2,2316.6,2432.9,2518,2545.3,2624.1,2708.6,2937.9
2271.6,2332.9,2390.7,2450,2538.2,2589.6,2692.5,2828.7
2317,2371.4,2374.3,2376,2385.5,2441.5,2667.3,2834.5
2440.9,2429.4,2483.6,2637,2802.7,3028.5,3052.7,3483.3
2563.2,2608,2707.5,2866.9,2904,3102.5,3356.2,3576.6
2378.2,2398.3,2410.7,2417.3,2448.7,2493.2,2564.8,2647.5
2356.2,2380.2,2425,2437,2547.6,2574.4,2779.6,2852.1
2171.3,2207,2199.1,2164.5,2292.2,2594.8,2692.5,2765.4
2381.8,2576,2590.2,2588.5,2696.4,2914.4,3009,3053.9
2337.5,2411.5,2415.5,2441.2,2473.3,2583.5,2764.1,2931.6
2491.3,2522,2551.3,2599.2,2633.2,2667.9,2771.2,3148.9
2576,2631.7,2664.4,2653.7,2718.8,2827,2934.3,2978.5
2528.9,2568.6,2578.5,2596.3,2615.3,2686.3,2788.4,2873.2
2335.1,2360.1,2374.3,2406.6,2430.9,2428,2463.4,2593.9
1987.3,1986,2002.5,2024.5,2068.6,2189.2,2418.1,2709.1
2028,2030.8,2035,2096.8,2218.7,2440.1,2538.5,2732.1
2237.8,2335,2405.3,2456,2531.3,2687.4,2870.9,3053.9
2409.8,2408.6,2422,2442.4,2586.3,2880.3,3399.5,3405.4
2368.2,2391,2527.3,2621.8,2761.9,3396.3,3498.8,3516
2325.1,2336.3,2331.1,2345.5,2370.6,2406.3,2447.6,2710.6
2373.2,2398.7,2412,2469.8,2494.1,2598.2,2805.1,2934.8
2111.6,2126.4,2233.1,2362,2462.7,2506.6,2854.6,3308.2
2212,2237,2226.8,2198,2273.4,2523.5,2727.5,2769
2445.3,2462.2,2448.1,2492.1,2609.6,2713.3,2868.9,3113
2369.8,2392.4,2396,2407.4,2417.8,2428.2,2485.2,2572.8
2379.4,2368,2407.6,2488.5,2544.3,2546.3,2577.5,2685.7
2348.9,2350.7,2357.7,2357.6,2359.6,2363.3,2376.9,2337.5
2305,2403.3,2394.2,2404.5,2436.7,2513.6,2635.6,2774.3
2419.1,2449.2,2598,2557.4,2667,2725.8,2945.3,3078.9
2361.5,2414.8,2420,2450.8,2417.2,2605.5,3329.9,3383.9
2273.4,2318.3,2387.5,2437.9,2559.6,2661.3,2735.7,2783.5
2163.7,2183.8,2164.4,2197.8,2202.1,2309.5,2539.1,2872.9
2163.7,2162.3,2151,2169.4,2198.6,2274.5,2739.6,3246.9
1905.6,2217.8,2219.4,2205.1,2219.8,2313,2573.9,2599.8
1965.1,1969.1,1985.3,2002.2,2008.6,1995.8,2605.1,3143.1
2330.2,2366.8,2401.3,2439.4,2364.6,2380,3436.3,3395.7
2178.2,2376.4,2511.6,2538.9,2442.4,2734.7,3001.8,3058
2194.1,2224.4,2348.1,2541.3,2670.7,2790.7,2798.1,2813.4
2329.5,2245.4,2570.1,2604.7,2577.2,2725.1,2846.3,2975.2
2335.1,2480.2,2511.7,2504.6,2615.2,2710.5,2827.6,2962.2
2126.3,2267.9,2340.1,2335.9,2341.2,2347.3,2416.9,2652.6
2198.9,2298,2310.3,2312.2,2353.5,2382.3,2718.5,3130.8
1913.6,1936.7,2027.8,2116.4,2030.4,2883.1,3221.2,3266.8
2539.4,2568.7,2611.5,2662.3,2858,3314.2,3356.8,3405.3
2580.4,2591.8,2613.6,2687.9,2820.9,2965.7,3241.1,3630.3
2399.6,2435.2,2469.2,3149.4,3163.3,3236.5,3356.9,3310.9
2444.6,2485,2507.7,2876.8,2949,2977,3031.9,3078.3
2477.2,2485.4,2529.4,2648.8,2936,3093,3136.9,3160.7
2276.5,2444.9,2836.7,2958.1,3167.2,3236.5,3521.5,3498.2
2075.8,2344.5,2665.8,3028.9,2987.4,3084.1,3176.5,3402.9
2529.2,2587.6,2663.8,2722.2,2778.2,2954.9,3103.9,3155.5
2508.9,2549.6,2588.8,2655.3,2722.7,2904.8,3257.6,3270.9
2579.7,2604.8,2626.2,2714.7,2820.5,2951.7,3160.3,3257.4
2718,2760.9,2799.8,2766.7,2823.4,3184.6,3203.2,3184.3
2651,2697.3,2631.9,2717.3,3001,3277.7,3282.8,3300.2
2384.7,2414.5,2420,2519.8,2892.8,3139.5,3226.9,3361.4
2449.8,2376.5,2434.2,2757.9,2828.9,3048.3,3333.9,3484.5
2513.9,2531.1,2550.4,2600.2,2731.9,3066.6,3202.9,3229.8
2415.4,2454.6,2515.9,2578.4,2648.9,2761,2910.4,3150.6
2399.6,2413.5,2424.6,2456.2,2516.2,2644.7,3118.7,3186.8
2453.7,2475.9,2503.7,2541.6,2595.8,3126.8,3351,3361.4
2602.5,2620.5,2619.9,2659.1,2735.7,2937.9,3257.9,3289.4
2544.9,2609.4,2595.8,2676.1,2843.8,2962.7,2967.5,3075.6
2232.4,2528.5,2899.3,3063.7,3061.7,3301.3,3537.4,3818.7
2225.2,2295.2,2299.5,2356.7,2435,2547.4,3032.9,3196.6
2135.1,2157,2211.4,2303.4,2391.2,2320.6,3027.8,3131.6
2141.5,2202.6,2243.8,2293.5,2370.5,2575.4,2889.9,3019.4
2330.2,2341.8,2369.5,2434.1,2497.7,2705.7,3148.6,3358.2
2117,2112.6,2144.4,2214.5,2542,3017.2,2827.7,2817
2567.1,2566.8,2588.7,2625.2,2712.4,2935.1,3493.6,3507.9
2360.2,2344,2342.9,2464.6,2518,2672,2774.6,3078.1
2342.4,2393.6,2412.5,2424.5,2458.5,2545,2758.7,2940.9
2360.9,2409,2447.4,2561.3,2716.6,2797.1,2919.7,3220
2368.2,2366.3,2442.5,2552.4,2767.9,3180.6,3462,3623.5
1940.5,1972.8,1987.8,2016.1,2067.6,2226,2894.1,3244.2
2189.7,2180.3,2205.8,2257.9,2312.8,2356.3,2429.7,2605.6
1670.5,1719.3,1728,2048.9,3042.8,3138.9,3303.2,3832.7
1584.7,1589.7,1582,1761.7,2869.8,2997.4,3266.5,3312.4
2447.4,2445.8,2711.8,2902.5,2994.1,2969,3011.6,3028.7
2660.9,2691,2715.6,2746.8,2786.6,2834.8,3037.7,3123.9
2598.7,2593.9,2692.7,2765.8,2879.9,2953,3053.4,3190.9
2511.2,2638.6,2636.8,2659,2714.7,2776.7,2856.9,2948
2613,2619.9,2646.8,2734.2,2789.7,2814.2,2847.5,3065.1
2515.5,2565.8,2595.3,2660.8,2733.3,2804,2867.6,2905.8
2320.9,2332.6,2360.8,2439.2,2557.2,2849,3030.2,3121.9
2188.4,2169.5,2193.2,2250.2,2257.5,2854.5,3334.9,3365.5
2258.7,2337.6,2374.8,2404.7,2423.9,2522.1,3124.9,3079.6
2319.9,2340.2,2363.8,2400.3,2451.7,2471.6,3237.6,3265
2181.6,2423.6,2488.6,2506.3,2523.9,2551.5,2585.1,2657.7
2427.5,2453.3,2436.2,2500.5,2622.7,2778.6,2928.1,3081.6
2224.8,2238,2264.4,2292.2,2356,2486.9,2835.4,2999.9
1938.2,1983.2,2155.8,2266.3,2582.9,3179.2,3450.1,3785.7
2259.2,2371.2,2544.7,2650.1,2641.3,2799.2,3068,3110.5
2577.7,2618,2658,2714.4,2717.2,2957.2,3258,3280.3
2168.2,2224.3,2281,2428.1,2220.7,3259.8,3237,3350
2440.3,2365.6,2606.9,3298.4,3557.9,4027.3,4118.2,4385.9
2216.2,2245.4,2243,2261.3,2590.6,3124.1,3139.6,3142.5
2558.8,2581.5,2618.8,2668.9,2719,2783.1,2881,3012
2445.6,2457.5,2449.2,2489.2,2605.8,2798.7,2926.1,3001.9
2531.9,2600.4,2533.9,2711.2,3327,3415.1,3449.3,3870.9
2460.4,2573.5,2556.9,2643.2,2987.7,3218.8,3468.8,3698.2
2602.4,2605.8,2654.6,2697.2,2766.2,2885.9,3082,3331.9
1702.5,1826.8,2424.6,2908.7,3035.4,3113.2,3228.3,3545.3
2350.8,2461.5,2492.6,2519.8,2539.2,2702.2,3048,3068.8
1916,2030.9,2250.5,2522.6,2767.5,2898.7,2913.2,2913.7
2654.5,2697.1,2753.1,2835.4,2898.6,2936.7,2956.9,3092.9
1944.6,2428.6,2465.5,2463.8,2645.7,2854.9,2955.4,3026.5
2335.4,2588.6,2629.5,2668.1,2773.1,2963.4,3109.9,3140.7
2380.1,2393.9,2430.3,2457.8,2500.3,2556.9,3133.5,3138
2300.1,2288.9,2313.1,2396.9,2595.4,2819.6,3021.1,3135.1
2039.1,2036.6,2215.4,2544.6,2772.5,2768.9,2822,2942.3
1991.8,2058,2206.1,2719.5,2836.5,3044.4,3275.8,3518.4
1999.2,2056.9,2118.2,2150.3,2549.1,2929.7,2998.1,3004.1
2278.8,2302,2353.5,2399.4,2502.1,2722.1,2782.8,2941.1
2308.6,2308.9,2328.2,2412.5,2547.5,2927.9,3142.3,3202.6
2449.9,2489,2467.4,2599,2741.8,2868.7,3051.1,3459.3
2439.4,2488.6,2519.4,2545.2,2636,2844.9,3129,3174.3
2156.1,2222.5,2299.9,2357.1,2550.4,2949.9,2964,3228.5
2380.7,2415.4,2657.4,2818.2,2863.2,2878.5,2947.7,3012.9
2023.2,2065.1,2369.8,2692.9,2756.2,2763,2772.6,2798.7
2304.2,2359.3,2523.6,2731.5,2834.5,3168.8,3612.7,3643.9
2408.9,2411.5,2487,2583.8,2789.4,3146.7,3190.5,3198.5
2390.5,2423.8,2511.2,2628.7,2698.5,2780.4,2885.6,3129.7
1743.6,1810,1997.2,2436.1,2584.3,2821.7,3117.1,3129.1
2224.1,2426.2,2590.2,2738.6,2961.7,3029.7,3079.8,3118.9
2166.7,2387.4,2545.7,2643.2,2694.5,2695.4,2714.2,3013.2
2600,2625.8,2670.9,2872.5,3150.7,3212.4,3214.2,3316.6
2337.5,2344.1,2267.7,2430.7,2751.7,3060.6,3266.6,3338.5
2323.7,2391.4,2373.8,2490.2,2635.7,2701.3,2844.8,2995.7
2105.2,2154,2343.1,2544.6,2799.8,2960.9,3160,3176.8
2092.5,2082.9,2132.1,2512.3,2712.6,2728.8,2827,3071.9
2325,2281.6,2364.3,2520.7,2589.1,2766.1,3023,3532.1
2430.5,2556.7,2837.4,2784.2,3034.6,3072,3147.1,3605.8
2411.6,2450.6,2643.3,2743.3,2913.1,3074.6,3271.3,3343.2
2344.9,2526.5,2644.3,2726.1,2705.2,2916.7,3203,3249.9
2412.3,2578,2653.5,2664.7,2774.7,2856.5,3185.7,3319.7
2586.8,2705.7,2811.1,2879.5,3050.5,3248.9,3435.3,3441.7
2366.3,2416,2468.2,2506.6,2821.8,3094.4,3234.6,3290.7
2506.4,2516.4,2531.8,2587.6,2659.7,2736.3,2799.3,2844.8
2475.7,2564,2586,2719.9,3016.8,3116.3,3151.7,3196.9
2568.7,2607.7,2660.4,2754.9,2852,2928.3,3013.1,3084.5
2091.6,2089.5,2133.6,2592.4,2999.7,3088.1,3223.8,3289.5
2225,2482.2,2513.4,2598.3,2772.2,3018.4,3478.4,3556.8
2513.2,2646.9,2672.9,2776.4,2931.6,3049.8,3116,3279.5
1811.3,1992.9,2183.7,2526.6,3079.7,3298.5,3324.2,3396
2396.6,2449.9,2413.1,2518.1,2602.4,2640.3,3091.1,3420.5
2314.7,2246.2,2372.4,2470,2587.5,2940.3,3243.2,3441.3
2165.2,2452.5,3233.2,3479.3,3730.2,4243,4347.8,4668
2746.2,2832.8,2839.3,2866.2,3033.6,3299.1,3486.6,3810.3
2331.1,2182.8,2285.1,2769.6,2936.1,3014.5,3158.6,3216.3
2112.2,2055.9,2149.1,2628.6,2514.2,2909.8,3239.2,3246.1
2251.7,2238.5,2253.5,2478.4,2432.2,2478.9,2849.1,3277
2409.9,2414.2,2407.5,2617.8,2648.6,2753.6,2950.9,3352.4
2168.1,2268.2,2346,2401.1,2741.9,2959.7,2928.4,3061.4
2397.3,2432.3,2502.2,2565.3,2675.4,2843.1,3128.8,3228.8
2347.3,2364.7,2379.6,2397.7,2708.3,3015.3,3131.9,3150.7
2406.2,2431.2,2462.5,2439.1,2543.3,2982.7,3036,3029.9
1950.8,1962.6,1981.5,2076.1,2232.8,2928.6,2981,3029
1634,1645.9,1668.3,1668.5,1879.5,2955.8,3135.8,3155
1876.7,2021.1,2079.5,2118.3,2216.5,2989.5,3011.5,3038.9
2447,2455.8,2468.3,2564.4,2746.8,3156,3348.2,3382.6
2318.5,2462.3,2472.5,2473.1,2493.6,2631.7,3233.4,3317.4
2272.4,2457,2480.2,2529.7,2640.7,2860.1,3075.3,3169
2593.7,2685.9,2763.2,2700.3,2945.8,3082.2,3252.3,3310.5
1847.1,1936,2148.5,2465.4,2859.4,2995.1,3156.6,3366.3
2162.4,2239.3,2347.9,2496.6,2602.2,2668.9,2784.1,2967.2
2413.1,2431,2372.3,2399.9,3126.3,3352.4,3319.2,3445.1
2453.7,2476.8,2470.7,2508.1,2660.8,2816.4,3415.2,3935.1
2511.6,2528.1,2517.2,2564.4,2637,2781,2881.1,3456.2
2340.3,2330.6,2410,2602.4,2756.9,2873.5,3029.1,3250.4
2649.7,2678.2,2705.2,2710.2,2725.7,2756.6,2862.4,3024.2
2225,2256.5,2274.4,2286.6,2306.4,2832.2,3078.3,3042.7
2178.1,2138.5,2386.3,2651,2831.5,2852.9,2922.8,3022.8
2502.1,2533.5,2524.5,2539.9,2740.2,3066.9,3267.9,3520.8
2544.8,2700,2696.1,2711.9,2849.2,3168.1,3552.9,3803.5
2198.2,2197.5,2356.2,2703.5,2875.4,3000.9,3213.7,3247.3
2047.6,2231.9,2323.9,2663,3024.6,3070.7,3099.7,3178.2
2463.3,2520.9,2617.5,2678.5,2815.9,2988.5,3066.9,3170.4
2581.2,2571.3,2633.4,2703.5,2769.3,2830.9,3151,3345.6
2415.9,2589.5,2632.3,2732.5,2817.7,2878.3,2952.6,3047.9
2189.8,2206.2,2247.9,2364.1,2520.7,2744.2,2883.8,3016.3
1986.7,2026.1,2091.5,2194.6,2327.9,3110,3549.8,3345.2
2139.4,2150.5,2128.7,2227.5,2357.8,2386.8,2479.3,3078.6
2471.7,2489.9,2506.8,2540,2572,2875.1,3405.6,3447.6
2255.2,2269.5,2221.9,2426.7,2539,2595.7,3088.2,3382.5
2441.4,2444,2434.9,2623.2,2771.8,2832.6,2878.1,2954.3
2316.4,2321.6,2299.6,2400.4,2515.6,2663.8,2911.6,3235.1
2379.1,2388.1,2413.3,2477.1,2507.9,2703.6,3030.2,3188
2398.4,2432.5,2444.3,2558.5,2708.9,3018.5,3209.1,3212
2322.9,2420.8,2387.9,2652.6,2984.7,3140.5,3251.8,3332.5
2507.5,2526.1,2637.2,2758.1,2830,2981.5,3114.8,3143.6
2359.7,2691.2,2722.1,2710.9,2754.2,2825.4,2868.7,3422.6
2782,2840.5,3066.3,3251.7,3497.6,3624.9,4073.5,4682.5
2351.6,2429.2,2393,2588.5,2858.4,3189.6,3286.4,3370.5
2043.1,2056.5,2141.9,2410,2807.6,3057.3,3112.8,3217.8
2195.4,2341.5,2350.9,2238.9,3128,3399.3,3415.8,3454
2528.7,2507.5,2600.5,2776.8,2850.8,3021.2,3358.2,3480.5
2122.1,2253.6,2509.4,2701.5,3081.4,3517,3810,3965.3
2342.9,2597.3,2728.4,2774,2802.9,3024,3302.1,3352.4
2284.7,2612.3,2665.6,2719.5,2725.8,2714.4,2934.1,3337.4
2510.8,2527.6,2533.8,2573.1,2674.4,3169.3,3723.4,3749.1
1925.1,2047.6,2495.7,2622.7,3024,3141.2,3166.4,3248.9
2135.8,2193.7,2404,2868.5,2940,2946.4,2961.6,2994.5
2502.6,2519.2,2548.8,2577.7,2682.9,3023,3247.3,3290.9
2443.8,2452.6,2456.6,2467.4,2469.7,2917.5,3429.6,3467.3
1976.3,2072.1,2597.2,2590.9,2720.5,2914.9,3062.4,3382.6
2108.9,2145.4,2238.8,2652,2983.2,3018,3086.1,3181.4
2244.5,2281.1,2293.5,2365.3,2670,3281.2,3423.1,3412.4
2532.9,2548.1,2547.2,2662.4,2851.5,3030.7,3426.5,3740.3
1646.3,2530.1,2536.4,2560.4,2748.3,2971.7,3249,3499.3
2438.1,2450,2486.5,2600,2766.8,2866.8,2948.4,3052
2281.2,2528.2,2520.8,2558.7,2708,2799.1,3001.8,3423.5
2920.3,3070.4,3097,3133.6,3150.5,3252.6,3302.2,3436.5
2222.4,2436.7,2481.3,2521.6,2608.9,2804.5,3070.6,3183
2216.8,2678,2730.2,2687.2,2823.1,2971.2,3126.5,3349.4
2474.2,2567.8,2639.6,2610.2,2724.3,3161.5,3379,3431
2032.4,2165.5,2235.7,2639.1,2935.7,2996.9,3056.6,3101.3
1844.9,2072.1,2325.9,2899,2903.9,2949.1,3151.9,3398.4
2301.3,2214.1,2467.4,2707.3,2870.4,3170.8,3416.5,3872.4
2455.2,2471.6,2467.7,2513.2,2611.1,2957.4,3511.8,3651
2468,2466.3,2488.5,2529.9,2619.7,3447.2,3432,3471.1
2517.7,2551.8,2574.8,2756,2908.7,3066.5,3131.3,3401.5
2292.4,2464,2594.5,2639,2756.7,2861.2,2933,3182.7
2428,2440.3,2483.5,2618.2,2898.5,3004.8,3047,3173
2734.7,2751.1,2783.1,2850.4,3011.1,3159.2,3355,3421.2
2468.3,2495.1,2509.4,2529,2653,2926.9,3070.8,3167
2491.3,2532.6,2599.6,2628.8,2710.9,3321.8,3326.3,3379.1
2343.9,2395.9,2496.5,2515.2,2646.4,3117.5,3153.6,3155.1
2546.7,2558.4,2604.1,2686.7,2790.9,2896.3,3156.5,3384.6
2510.4,2557.5,2563.7,2693.4,2781.6,3301,3339,3338.6
2481.1,2462,2539.7,2845.8,3022.7,3174.7,3402.5,3630.7
2357.3,2371.6,2340.7,2460.9,2665,2710.6,2753,2792.2
1826.4,1914.1,2042.2,2609.4,3133.8,3241.4,3242.6,3263.6
2072.8,2261.4,2626.1,2753.2,2939.2,3112.2,3178,3197.9
2574.2,2756.9,2874.4,2942.3,3059,3167.2,3291.7,3501.1
1966,2241.7,2439.7,2500.9,2527.1,2881.2,3157.5,3328.7
2377.5,2418.3,2465,2584.1,2967.7,3012,3023.3,3011.7
2427.4,2448.5,2509.8,2602.2,2834.5,2859.3,2834,2847.6
2463.7,2557.6,2630.2,2984.2,3153.4,3185.2,3224.2,3268.2
2531.8,2609.4,2699.4,2777,2855.2,2877.7,2963.1,3232.5
2642.9,2887.2,3022.2,3197.5,3274,3381.7,3423.1,3554.2
2632.9,2794.5,2886.4,2938.2,3009.2,3140,3233,3370.3
1700.7,1835.1,2339.9,2665.2,2955.8,2970.1,3059.2,3086.5
2433.2,2467.4,2514.8,3361.6,3384.6,3441.8,3451.5,3444.3
2469.8,2483.8,2527.6,2607.5,2692.8,2882.8,2999,3014.1
2470.4,2604.4,2725.3,2769.5,2704.1,2857.6,2911,2929.2
2267.1,2311.7,2334,2399.3,2494.5,2574.5,2611.6,2649.9
2067.1,2281.8,2496.9,2668.4,2765.1,2815.5,2837.9,2825.1
2162.2,2237.7,2576.8,2723,2789.3,2812.5,2738.8,2651.9
2084.3,2127.1,2206.3,2359.8,2546.9,2493.9,2512,2558
2434,2554.7,2595.2,2665.2,2767.9,2853.5,2852.6,2889.8
2414.5,2366,2567.6,2686.9,2799.1,2900.8,3030.7,3118.4
2326.3,2415.7,2436.8,2690.7,2812.4,2856.1,2901.1,2903.4
2666.1,2697.7,2734.6,2779.8,2818.5,2854.7,2920.3,2865.8
2628.9,2634.2,2669.5,2776.3,2903.9,3175.7,3276.7,3392.8
2481.6,2482.9,2525.5,2593.2,2676.4,2764.5,2853,2922
2458.4,2442.1,2515.9,2692.5,2949.2,3064.6,3152.8,3170.6
2509,2544.2,2569.3,2604,2636.8,2693.6,2743.1,2923
2191.1,2283.9,2357.8,2439.3,2527.7,2613,2734.2,2820
2286.3,2350.5,2395.8,2444.3,2617.8,2851.1,2887.1,2905.5
2507.5,2635.9,2709.6,2722.1,2777.9,2782.1,2808.2,2841.6
2310.3,2350.9,2631.1,2752.1,2765.9,2768,2859.1,3065.2
2065.2,2310.6,2412.3,2489,2598.3,2629.9,2820.2,2898.6
1603.3,1651.8,1699.2,1884.1,1990.2,2127.2,2203.7,2259.8
2346.4,2411.1,2513.5,2621.9,2724.4,2822.4,2936.6,3132.8
2069,2095.7,2116.8,2192.8,2471.9,2734.5,2773.5,2780.2
2380.1,2410.5,2488.9,2626.4,2782.1,2858,2887.3,2902.4
1815.6,1909.7,2276.8,2515,2691.8,2791.8,2839.7,2859.3
1932.4,2031.5,2722.6,2802.2,2827.3,2834.3,2818.7,2838.7
2532.7,2547.2,2612.7,2680.5,2740.4,2759,3014.5,3332.5
2538.9,2608.8,2648.9,2777.9,2913.3,2956.6,2973.2,3000.9
2257.5,2430.6,2625.7,2663.6,2679,2746.2,2991.7,3153.4
2145.1,2311.4,2344,2616.8,2778.6,2847.7,2901.8,2956.1
2262.6,2489.7,2776.1,2888.7,2932.7,2962.5,3152,3282.4
2158.4,2283.6,2406.1,2549.1,2623.6,2688.7,2812.5,2991.4
2409,2504.6,2749.8,2934.7,3003.3,2941,3080.4,3214.5
2447.7,2513.4,2593.4,2694.5,2787.5,2846.4,2895.2,2891.7
1598.9,1589.3,1601.1,1633,2084.6,2469,2575.4,2599.8
1569.1,1566.8,1627.1,1788.2,1863.6,2087.6,2319.1,2901.2
2357,2401.8,2575.6,2964.2,3141.8,3133.5,3144.6,3428.8
2516.6,2511.7,2543.9,2613.7,2746.3,2548.9,3314.1,3394.8
2200.9,2557.3,2607,2644.6,2692.1,2720.4,2772.2,2777.5
2426,2439,2481.4,2548,2610.3,2672,2741.1,2817.9
2389.5,2606.2,2627.7,2636.4,2699.9,2841,2964,3095.3
2578.3,2587,2604.7,2624.2,2664.1,2707.9,2786.3,2940.8
2295.1,2461.6,2636.6,2663.2,2715.4,2786.6,2865.5,2972.7
2167.2,2226.4,2317.5,2479.3,2616,2667.8,2606.6,2800.7
2617.6,2674.8,2795.2,2893.2,2977.9,3087.9,3094.2,3150.9
2248.1,2428.2,2693.8,2855.3,2914,2945.6,2913.7,3178.2
2361.7,2386.4,2469,2574.1,2741.3,2844.7,2707.3,3084.4
2304.4,2503.5,2576.1,2613.2,2667,2732.4,2784,2794.5
2577.7,2622,2667.2,2727.6,2791.2,2799,2901.1,3042.6
2414,2422.8,2487.4,2636.3,2792.2,2860.1,2909.6,2944.9
2074.5,2115,2287,2379,2373.4,2804.3,3179.2,3120.4
2330.2,2464.9,2492.4,2537.2,2588.4,2632.5,2695.1,2728.8
2432.7,2503.4,2518.2,2539.2,2586.4,2655.6,2721.8,2737.4
2350.2,2421,2489.7,2548.4,2621.6,2690.9,2708.6,2723.3
1805.8,2006.9,2268.2,2673.4,3307.3,3431.1,3426.8,3509.9
2191,2305.6,2361,2430.8,2506.7,2593.5,2554.2,2745.7
2325,2386.3,2455.7,2523.9,2624.1,2743.8,2855.8,3144.2
2520.2,2532.8,2557.7,2587.2,2627,2678.7,2721.2,2782.4
2398.2,2618.9,2644.5,2585.2,2689.4,2986.6,3428.3,3552.9
2735.3,2759.9,2841.4,2881.5,2998.5,3086.2,3502.7,3930.1
2322.8,2645.1,2716.1,2788.7,2860,2930.7,2931.1,2974.5
2077.2,2239.7,2188.9,2753,2789,2828.8,2970.5,3107.7
2610.3,2640.2,2683.4,2725.1,2758.4,2789.7,2818.4,2830.6
1507.7,1530.4,1589.5,1651.9,1681.9,1729,1771.8,1969.7
2109.3,2184.6,2269.8,2408.6,2609,2694.5,2676.9,2717.3
2170.9,2196.9,2302.6,2483.3,2594.6,2729.7,2835.3,2929.9
2325.1,2367.2,2428.2,2637,2908.1,3013.2,2812.4,2922.6
2378.1,2420.4,2477.1,2574.7,2686.7,2798,2847.3,2868.5
2399.9,2415.5,2449.1,2503.6,2558.1,2643.1,2801.9,3271
1919,2067.5,2152.4,2352.7,2625.8,2487.7,2854.2,3022.6
1653.5,1700.6,1886.8,1986.2,2056.2,2288,2462.1,2668.8
1895.1,1907.8,1968.9,2196.3,2338.9,2560.9,2565.8,2660.1
2000.3,2057.4,2273.9,2584.6,2708.3,2886,3236,3450.2
2054.9,2148.1,2273.6,2334.9,2408.2,2463.5,2491.5,2511.2
2437.1,2440.6,2452.8,2480.2,2535,2600.7,2643.7,2755.6
2237.8,2444.6,2477.5,2529.3,2567.2,2622.6,2744.3,2863
2446.7,2462.4,2463.1,2479.1,2557.6,2666,2784.6,2978.2
2337.4,2412.5,2492.8,2582.3,2673.9,2769.4,2834.1,2929.9
2353.4,2466.9,2536.4,2606.5,2675.2,2695.3,2793.9,3185.2
2165.8,2391.5,2430.7,2496.2,2572.4,2651.6,2674.6,2618.9
1811,1881.6,2002.7,2083.6,2117,2121.6,2216.9,2182.2
1890,2004.5,2074.1,2154.8,2247.3,2282.2,2252.6,2689.7
2136,2579.1,2813.8,2835.6,2896.5,2953.2,3085.1,3279.8
2487.1,2499.8,2523.1,2576,2693,2928.8,3354.8,3542.1
2309.6,2594.2,2701.4,2768.3,2837.5,2868,2894.9,3015.7
1552.2,1569.4,1576.2,1660.9,1739.9,1749.1,2023.5,2225
2015.6,2177.4,2463.9,2690.9,2883.7,3183.2,3296.8,3322.3
1870.2,1888.3,1950.8,2095.6,2338.2,2764.7,2803.4,2780.9
2389.5,2493.3,2764.4,2888.9,2985.1,3069.6,3164.9,3245.2
2373.3,2440,2545.4,2620.3,2698.7,2796.6,2870.3,3026.1
1983.8,2331.6,2713.3,2865.8,2959.9,3065.6,3208,3432.8
1952.4,2163.5,2406.5,2572.4,2697.9,2856.4,2827.5,3010.4
2477.5,2495.7,2525.1,2624.7,2740.8,2850.2,2966.1,3084.5
2048.9,2107.8,2198.8,2347.1,2502.9,2667.5,2780.5,2847.3
2520.8,2537.7,2552.7,2630.3,2717.3,2794.6,2866.5,2923
2351.8,2460.5,2447.9,2507.7,2699.3,2928.9,3063.6,3140.5
1782.9,1820.2,1829.8,1836.3,1850.9,1774.7,1870.8,2071.4
2568.5,2574.6,2574.8,2775.6,2846.7,2900.3,2932.2,2993.7
2131,2259.7,2325.8,2376.9,2432.8,2472.8,2427.3,2446.6
2266.5,2340.9,2578.9,2749,2892.2,2986.9,3099.2,3155.7
2109.2,1938.9,2541.2,2807.7,2951.9,3034.6,3045.1,3031.4
2612.6,2568.3,2787.3,2914.1,2986.9,3033.4,3083.3,3124.8
2474.7,2567.6,2749.7,2863.5,2945.5,3013.3,3070.2,3107.2
2496.7,2603.3,2698.3,2773.2,2862.3,2948.2,3065.1,3174.6
2569.4,2655.2,2755.3,2822.7,2899.3,2983.5,3065.9,3121
1976.2,2267,2537.5,2731.6,2892.3,2923.3,2960.4,2972
2297,2259.3,2434.2,2559.9,2648.9,2725.7,2784.8,2850.6
2238.6,2409.9,2642.2,2834.5,2984,3007.6,3427,3593.7
2205.4,2635.3,2665.9,2707.3,2769.6,2850.2,3055.6,3625.3
